mission_time_s,tx,ty,tz,error,x1,x2,x3,y1,y2,y3,z1,z2,z3
1.793263,NaN,NaN,NaN,NaN,0.022970,-2.011111,1.995520,-0.006331,-1.957701,-2.022630,0.000851,0.014149,0.030758
1.811896,NaN,NaN,NaN,NaN,0.023079,-2.011644,1.995275,-0.005998,-1.957099,-2.022626,0.000767,0.014156,0.030556
1.820863,NaN,NaN,NaN,NaN,0.023134,-2.011828,1.995161,-0.005829,-1.956889,-2.022625,0.000729,0.014172,0.030491
1.833347,NaN,NaN,NaN,NaN,0.023191,-2.012011,1.994903,-0.005659,-1.956679,-2.022615,0.000690,0.014198,0.030338
1.841863,NaN,NaN,NaN,NaN,0.023250,-2.012199,1.994760,-0.005472,-1.956446,-2.022606,0.000641,0.014194,0.030235
1.851877,NaN,NaN,NaN,NaN,0.023371,-2.012573,1.994623,-0.005095,-1.955984,-2.022598,0.000542,0.014202,0.030155
1.861363,NaN,NaN,NaN,NaN,0.023432,-2.012759,1.994327,-0.004904,-1.955755,-2.022572,0.000496,0.014221,0.029984
1.872424,NaN,NaN,NaN,NaN,0.023494,-2.012956,1.994170,-0.004712,-1.955505,-2.022555,0.000435,0.014191,0.029888
1.881314,NaN,NaN,NaN,NaN,0.023548,-2.013152,1.994019,-0.004509,-1.955256,-2.022538,0.000362,0.014168,0.029819
1.893406,NaN,NaN,NaN,NaN,0.023716,-2.013545,1.993681,-0.003889,-1.954760,-2.022490,0.000164,0.014149,0.029644
1.911989,NaN,NaN,NaN,NaN,0.023766,-2.013931,1.993312,-0.003675,-1.954239,-2.022430,0.000095,0.014069,0.029469
1.920808,NaN,NaN,NaN,NaN,0.023868,-2.014123,1.993136,-0.003242,-1.953980,-2.022401,-0.000038,0.014038,0.029415
1.932238,NaN,NaN,NaN,NaN,0.023920,-2.014316,1.992923,-0.003023,-1.953723,-2.022364,-0.000126,0.014019,0.029274
1.942344,NaN,NaN,NaN,NaN,0.023967,-2.014672,1.992515,-0.002804,-1.953208,-2.022292,-0.000214,0.013912,0.029060
1.952036,NaN,NaN,NaN,NaN,0.024015,-2.014851,1.992320,-0.002582,-1.952952,-2.022257,-0.000301,0.013870,0.028992
1.960879,NaN,NaN,NaN,NaN,0.024063,-2.015029,1.992104,-0.002359,-1.952698,-2.022221,-0.000389,0.013836,0.028835
1.972695,NaN,NaN,NaN,NaN,0.024150,-2.015340,1.991893,-0.001931,-1.952177,-2.022186,-0.000553,0.013737,0.028706
1.981819,NaN,NaN,NaN,NaN,0.024190,-2.015496,1.991490,-0.001726,-1.951919,-2.022117,-0.000633,0.013695,0.028522
1.993486,NaN,NaN,NaN,NaN,0.024271,-2.015652,1.991297,-0.001312,-1.951661,-2.022084,-0.000813,0.013676,0.028469
2.012081,NaN,NaN,NaN,NaN,0.024324,-2.016104,1.990872,-0.000950,-1.950898,-2.022014,-0.000969,0.013596,0.028229
2.022248,NaN,NaN,NaN,NaN,0.024352,-2.016253,1.990669,-0.000766,-1.950646,-2.021980,-0.001045,0.013573,0.028145
2.032154,NaN,NaN,NaN,NaN,0.024387,-2.016402,1.990251,-0.000416,-1.950396,-2.021914,-0.001183,0.013554,0.027973
2.043522,NaN,NaN,NaN,NaN,0.024395,-2.016536,1.990036,-0.000248,-1.950135,-2.021882,-0.001247,0.013519,0.027870
2.053674,NaN,NaN,NaN,NaN,0.024412,-2.016805,1.989622,0.000093,-1.949619,-2.021821,-0.001350,0.013493,0.027733
2.072375,NaN,NaN,NaN,NaN,0.024407,-2.017066,1.989206,0.000244,-1.949126,-2.021762,-0.001400,0.013466,0.027454
