mission_time_s,tx,ty,tz,error,d1,d2,d3,x1,x2,x3,y1,y2,y3,z1,z2,z3
2.375421,NaN,NaN,NaN,NaN,0,0,0,-0.001455,-1.974397,1.964880,0.043018,-2.063806,-1.986946,0.046829,0.061100,0.009880
2.385457,NaN,NaN,NaN,NaN,0,0,0,-0.001634,-1.973730,1.964832,0.043061,-2.064026,-1.986906,0.046711,0.061020,0.010025
2.405690,NaN,NaN,NaN,NaN,0,0,0,-0.002173,-1.973082,1.964756,0.043152,-2.064257,-1.986819,0.046329,0.060951,0.010319
2.414476,NaN,NaN,NaN,NaN,0,0,0,-0.002350,-1.972429,1.964727,0.043179,-2.064494,-1.986771,0.046196,0.060856,0.010464
2.427879,NaN,NaN,NaN,NaN,0,0,0,-0.002708,-1.971793,1.964667,0.043207,-2.064741,-1.986677,0.045925,0.060772,0.010750
2.445466,NaN,NaN,NaN,NaN,0,0,0,-0.003068,-1.971473,1.964623,0.043214,-2.064864,-1.986549,0.045654,0.060711,0.011040
2.454313,NaN,NaN,NaN,NaN,0,0,0,-0.003246,-1.971157,1.964575,0.043222,-2.064990,-1.986423,0.045525,0.060650,0.011322
2.467323,NaN,NaN,NaN,NaN,0,0,0,-0.003421,-1.970232,1.964566,0.043233,-2.065371,-1.986347,0.045395,0.060448,0.011463
2.475054,NaN,NaN,NaN,NaN,0,0,0,-0.003615,-1.969929,1.964555,0.043214,-2.065494,-1.986272,0.045261,0.060364,0.011608
2.485452,NaN,NaN,NaN,NaN,0,0,0,-0.003998,-1.969631,1.964543,0.043187,-2.065621,-1.986197,0.045006,0.060280,0.011745
2.495439,NaN,NaN,NaN,NaN,0,0,0,-0.004186,-1.969335,1.964520,0.043179,-2.065750,-1.986032,0.044880,0.060200,0.012024
2.505560,NaN,NaN,NaN,NaN,0,0,0,-0.004373,-1.968747,1.964509,0.043161,-2.065954,-1.985943,0.044762,0.059994,0.012169
2.514542,NaN,NaN,NaN,NaN,0,0,0,-0.004559,-1.968459,1.964497,0.043146,-2.066060,-1.985855,0.044643,0.059898,0.012314
2.526705,NaN,NaN,NaN,NaN,0,0,0,-0.004923,-1.968174,1.964484,0.043128,-2.066169,-1.985768,0.044430,0.059803,0.012455
2.535986,NaN,NaN,NaN,NaN,0,0,0,-0.005108,-1.967902,1.964489,0.043111,-2.066246,-1.985526,0.044342,0.059689,0.012745
2.554586,NaN,NaN,NaN,NaN,0,0,0,-0.005473,-1.967106,1.964490,0.043087,-2.066494,-1.985290,0.044167,0.059364,0.013023
2.575081,NaN,NaN,NaN,NaN,0,0,0,-0.006003,-1.966859,1.964519,0.043054,-2.066546,-1.984904,0.043922,0.059242,0.013439
2.585434,NaN,NaN,NaN,NaN,0,0,0,-0.006175,-1.966139,1.964527,0.043045,-2.066723,-1.984778,0.043865,0.058895,0.013573
2.595615,NaN,NaN,NaN,NaN,0,0,0,-0.006346,-1.965905,1.964534,0.043040,-2.066788,-1.984654,0.043812,0.058788,0.013702
2.605641,NaN,NaN,NaN,NaN,0,0,0,-0.006704,-1.965686,1.964551,0.043013,-2.066804,-1.984521,0.043690,0.058651,0.013828
2.614263,NaN,NaN,NaN,NaN,0,0,0,-0.006881,-1.965469,1.964582,0.043004,-2.066823,-1.984260,0.043629,0.058521,0.014072
2.627048,NaN,NaN,NaN,NaN,0,0,0,-0.007057,-1.965045,1.964597,0.042999,-2.066874,-1.984131,0.043568,0.058266,0.014179
2.634711,NaN,NaN,NaN,NaN,0,0,0,-0.007240,-1.964844,1.964634,0.042990,-2.066870,-1.984000,0.043495,0.058117,0.014278
2.645393,NaN,NaN,NaN,NaN,0,0,0,-0.007602,-1.964646,1.964670,0.042981,-2.066871,-1.983870,0.043365,0.057976,0.014381
2.654713,NaN,NaN,NaN,NaN,0,0,0,-0.007781,-1.964451,1.964705,0.042981,-2.066876,-1.983741,0.043301,0.057835,0.014481
2.665740,NaN,NaN,NaN,NaN,0,0,0,-0.007926,-1.964083,1.964785,0.042997,-2.066878,-1.983484,0.043255,0.057537,0.014679
2.685883,NaN,NaN,NaN,NaN,0,0,0,-0.008453,-1.963738,1.964872,0.043005,-2.066877,-1.983227,0.043053,0.057224,0.014881
2.705603,NaN,NaN,NaN,NaN,0,0,0,-0.008641,-1.963281,1.965006,0.042998,-2.066891,-1.982834,0.042980,0.056717,0.015171
2.714502,NaN,NaN,NaN,NaN,0,0,0,-0.009194,-1.963140,1.965051,0.042998,-2.066902,-1.982703,0.042767,0.056549,0.015259
2.727616,NaN,NaN,NaN,NaN,0,0,0,-0.009376,-1.963002,1.965094,0.043003,-2.066916,-1.982573,0.042694,0.056385,0.015347
2.736158,NaN,NaN,NaN,NaN,0,0,0,-0.009542,-1.962886,1.965185,0.042999,-2.066920,-1.982314,0.042622,0.056190,0.015503
2.745507,NaN,NaN,NaN,NaN,0,0,0,-0.009706,-1.962660,1.965229,0.042998,-2.066938,-1.982187,0.042553,0.055820,0.015568
2.755000,NaN,NaN,NaN,NaN,0,0,0,-0.009869,-1.962550,1.965273,0.042999,-2.066954,-1.982060,0.042484,0.055645,0.015629
2.765547,NaN,NaN,NaN,NaN,0,0,0,-0.010171,-1.962454,1.965328,0.042984,-2.066942,-1.981934,0.042343,0.055435,0.015682
2.787348,NaN,NaN,NaN,NaN,0,0,0,-0.010448,-1.962174,1.965487,0.042954,-2.066933,-1.981563,0.042206,0.054844,0.015839
2.796918,NaN,NaN,NaN,NaN,0,0,0,-0.010586,-1.962105,1.965552,0.042945,-2.066908,-1.981443,0.042137,0.054630,0.015884
2.816432,NaN,NaN,NaN,NaN,0,0,0,-0.010877,-1.961904,1.965740,0.042874,-2.066857,-1.981087,0.041973,0.053989,0.016026
2.828393,NaN,NaN,NaN,NaN,0,0,0,-0.010975,-1.961853,1.965807,0.042857,-2.066817,-1.980975,0.041920,0.053768,0.016064
2.837199,NaN,NaN,NaN,NaN,0,0,0,-0.011044,-1.961802,1.965872,0.042831,-2.066782,-1.980863,0.041889,0.053555,0.016098
2.845472,NaN,NaN,NaN,NaN,0,0,0,-0.011184,-1.961753,1.965937,0.042789,-2.066751,-1.980752,0.041832,0.053345,0.016136
2.854791,NaN,NaN,NaN,NaN,0,0,0,-0.011255,-1.961657,1.966001,0.042772,-2.066702,-1.980642,0.041801,0.052944,0.016174
2.867535,NaN,NaN,NaN,NaN,0,0,0,-0.011296,-1.961631,1.966125,0.042754,-2.066662,-1.980434,0.041798,0.052746,0.016205
2.887542,NaN,NaN,NaN,NaN,0,0,0,-0.011423,-1.961582,1.966306,0.042718,-2.066597,-1.980140,0.041771,0.052361,0.016193
2.895534,NaN,NaN,NaN,NaN,0,0,0,-0.011449,-1.961558,1.966363,0.042708,-2.066572,-1.980052,0.041771,0.052174,0.016174
2.914919,NaN,NaN,NaN,NaN,0,0,0,-0.011535,-1.961533,1.966476,0.042696,-2.066412,-1.979879,0.041763,0.051613,0.016136
2.927083,NaN,NaN,NaN,NaN,0,0,0,-0.011560,-1.961525,1.966532,0.042691,-2.066369,-1.979793,0.041782,0.051437,0.016117
2.935342,NaN,NaN,NaN,NaN,0,0,0,-0.011586,-1.961552,1.966619,0.042688,-2.066198,-1.979608,0.041798,0.051071,0.016064
2.945665,NaN,NaN,NaN,NaN,0,0,0,-0.011612,-1.961566,1.966663,0.042688,-2.066121,-1.979516,0.041813,0.050896,0.016037
2.954831,NaN,NaN,NaN,NaN,0,0,0,-0.011640,-1.961580,1.966706,0.042691,-2.066050,-1.979425,0.041832,0.050724,0.016010
2.975373,NaN,NaN,NaN,NaN,0,0,0,-0.011702,-1.961620,1.966786,0.042667,-2.065948,-1.979268,0.041935,0.050537,0.015930
2.987136,NaN,NaN,NaN,NaN,0,0,0,-0.011724,-1.961739,1.966867,0.042665,-2.065679,-1.979113,0.041965,0.049999,0.015869
3.005783,NaN,NaN,NaN,NaN,0,0,0,-0.011747,-1.961854,1.966910,0.042666,-2.065467,-1.978995,0.041996,0.049603,0.015781
3.014726,NaN,NaN,NaN,NaN,0,0,0,-0.011751,-1.961968,1.966954,0.042642,-2.065281,-1.978877,0.042126,0.049229,0.015701
3.035996,NaN,NaN,NaN,NaN,0,0,0,-0.011755,-1.962034,1.966963,0.042639,-2.065169,-1.978781,0.042164,0.049019,0.015591
3.045865,NaN,NaN,NaN,NaN,0,0,0,-0.011715,-1.962163,1.966968,0.042543,-2.064964,-1.978734,0.042309,0.048634,0.015518
3.055232,NaN,NaN,NaN,NaN,0,0,0,-0.011705,-1.962226,1.966973,0.042518,-2.064871,-1.978687,0.042355,0.048458,0.015450
3.075786,NaN,NaN,NaN,NaN,0,0,0,-0.011663,-1.962424,1.967000,0.042397,-2.064548,-1.978588,0.042454,0.047840,0.015221
3.086738,NaN,NaN,NaN,NaN,0,0,0,-0.011627,-1.962488,1.967010,0.042289,-2.064452,-1.978556,0.042542,0.047646,0.015152
3.105502,NaN,NaN,NaN,NaN,0,0,0,-0.011593,-1.962720,1.967059,0.042217,-2.064142,-1.978502,0.042599,0.046993,0.014961
3.125875,NaN,NaN,NaN,NaN,0,0,0,-0.011530,-1.962870,1.967094,0.042082,-2.063965,-1.978465,0.042702,0.046585,0.014866
3.136433,NaN,NaN,NaN,NaN,0,0,0,-0.011383,-1.963041,1.967122,0.041865,-2.063769,-1.978463,0.042850,0.046135,0.014809
3.155057,NaN,NaN,NaN,NaN,0,0,0,-0.011273,-1.963207,1.967207,0.041725,-2.063594,-1.978457,0.042942,0.045704,0.014641
3.176060,NaN,NaN,NaN,NaN,0,0,0,-0.011023,-1.963492,1.967311,0.041483,-2.063328,-1.978467,0.043076,0.045063,0.014458
3.187549,NaN,NaN,NaN,NaN,0,0,0,-0.010833,-1.963584,1.967346,0.041316,-2.063251,-1.978470,0.043137,0.044857,0.014400
3.205534,NaN,NaN,NaN,NaN,0,0,0,-0.010618,-1.963815,1.967426,0.041140,-2.063066,-1.978486,0.043194,0.044411,0.014275
3.225480,NaN,NaN,NaN,NaN,0,0,0,-0.010381,-1.963927,1.967593,0.040961,-2.062982,-1.978499,0.043247,0.044193,0.014088
3.245596,NaN,NaN,NaN,NaN,0,0,0,-0.009999,-1.964313,1.967704,0.040697,-2.062711,-1.978529,0.043308,0.043522,0.013912
3.255156,NaN,NaN,NaN,NaN,0,0,0,-0.009876,-1.964447,1.967752,0.040617,-2.062623,-1.978548,0.043324,0.043301,0.013828
3.275206,NaN,NaN,NaN,NaN,0,0,0,-0.009449,-1.964910,1.967922,0.040353,-2.062353,-1.978631,0.043362,0.042622,0.013531
3.287730,NaN,NaN,NaN,NaN,0,0,0,-0.009312,-1.965071,1.967978,0.040273,-2.062268,-1.978659,0.043373,0.042400,0.013447
3.296671,NaN,NaN,NaN,NaN,0,0,0,-0.009151,-1.965433,1.968118,0.040183,-2.062089,-1.978743,0.043385,0.041958,0.013241
3.316584,NaN,NaN,NaN,NaN,0,0,0,-0.008992,-1.965831,1.968254,0.040098,-2.061904,-1.978827,0.043385,0.041515,0.013050
3.325663,NaN,NaN,NaN,NaN,0,0,0,-0.008519,-1.966265,1.968327,0.039847,-2.061708,-1.978883,0.043392,0.041080,0.012943
3.336402,NaN,NaN,NaN,NaN,0,0,0,-0.008358,-1.966734,1.968470,0.039758,-2.061502,-1.978995,0.043400,0.040649,0.012741
3.363986,NaN,NaN,NaN,NaN,0,0,0,-0.007881,-1.967244,1.968601,0.039494,-2.061277,-1.979112,0.043419,0.040226,0.012520
3.385476,NaN,NaN,NaN,NaN,0,0,0,-0.007563,-1.968063,1.968722,0.039305,-2.060924,-1.979235,0.043430,0.039597,0.012291
3.402278,NaN,NaN,NaN,NaN,0,0,0,-0.007236,-1.968329,1.968838,0.039101,-2.060819,-1.979356,0.043442,0.039398,0.012077
3.410108,NaN,NaN,NaN,NaN,0,0,0,-0.007068,-1.968628,1.968898,0.038989,-2.060681,-1.979418,0.043453,0.039192,0.011959
3.420819,NaN,NaN,NaN,NaN,0,0,0,-0.006902,-1.968924,1.968956,0.038882,-2.060549,-1.979480,0.043461,0.039009,0.011837
3.441569,NaN,NaN,NaN,NaN,0,0,0,-0.006738,-1.969823,1.969138,0.038780,-2.060172,-1.979673,0.043472,0.038464,0.011490
3.451222,NaN,NaN,NaN,NaN,0,0,0,-0.006154,-1.970136,1.969204,0.038402,-2.060046,-1.979744,0.043468,0.038277,0.011375
3.493715,NaN,NaN,NaN,NaN,0,0,0,-0.005737,-1.971070,1.969408,0.038147,-2.059690,-1.979951,0.043457,0.037727,0.011044
3.503555,NaN,NaN,NaN,NaN,0,0,0,-0.005513,-1.971388,1.969480,0.038012,-2.059575,-1.980018,0.043446,0.037548,0.010929
3.513243,NaN,NaN,NaN,NaN,0,0,0,-0.005292,-1.971701,1.969551,0.037882,-2.059466,-1.980085,0.043434,0.037376,0.010818
3.550625,NaN,NaN,NaN,NaN,0,0,0,-0.004593,-1.972642,1.969691,0.037484,-2.059139,-1.980214,0.043442,0.036831,0.010597
3.561771,NaN,NaN,NaN,NaN,0,0,0,-0.004358,-1.972952,1.969825,0.037355,-2.059035,-1.980339,0.043446,0.036652,0.010384
3.580491,NaN,NaN,NaN,NaN,0,0,0,-0.003901,-1.973259,1.969889,0.037111,-2.058937,-1.980402,0.043457,0.036472,0.010281
3.600652,NaN,NaN,NaN,NaN,0,0,0,-0.003428,-1.974179,1.970063,0.036843,-2.058652,-1.980534,0.043472,0.035854,0.009930
3.614578,NaN,NaN,NaN,NaN,0,0,0,-0.002969,-1.974478,1.970118,0.036596,-2.058568,-1.980579,0.043526,0.035660,0.009823
3.630818,NaN,NaN,NaN,NaN,0,0,0,-0.002494,-1.975097,1.970221,0.036360,-2.058381,-1.980659,0.043568,0.035240,0.009598
3.651129,NaN,NaN,NaN,NaN,0,0,0,-0.002033,-1.976014,1.970360,0.036143,-2.058123,-1.980774,0.043606,0.034618,0.009296
3.660412,NaN,NaN,NaN,NaN,0,0,0,-0.001809,-1.976323,1.970398,0.036032,-2.058036,-1.980807,0.043617,0.034401,0.009205
3.672269,NaN,NaN,NaN,NaN,0,0,0,-0.001370,-1.976628,1.970473,0.035825,-2.057955,-1.980876,0.043629,0.034187,0.009033
3.691135,NaN,NaN,NaN,NaN,0,0,0,-0.001156,-1.977244,1.970496,0.035729,-2.057771,-1.980891,0.043633,0.033756,0.008945
3.700477,NaN,NaN,NaN,NaN,0,0,0,-0.000945,-1.977556,1.970518,0.035635,-2.057668,-1.980906,0.043640,0.033539,0.008862
3.733897,NaN,NaN,NaN,NaN,0,0,0,-0.000333,-1.978167,1.970560,0.035382,-2.057479,-1.980940,0.043659,0.033104,0.008690
3.741502,NaN,NaN,NaN,NaN,0,0,0,-0.000144,-1.978778,1.970606,0.035309,-2.057260,-1.980965,0.043659,0.032661,0.008499
3.761102,NaN,NaN,NaN,NaN,0,0,0,0.000407,-1.979389,1.970654,0.035114,-2.057012,-1.980982,0.043621,0.032227,0.008316
3.782874,NaN,NaN,NaN,NaN,0,0,0,0.000586,-1.979689,1.970723,0.035055,-2.056897,-1.981008,0.043606,0.032017,0.008133
3.792144,NaN,NaN,NaN,NaN,0,0,0,0.000936,-1.980604,1.970811,0.034949,-2.056417,-1.981043,0.043571,0.031357,0.007961
3.813444,NaN,NaN,NaN,NaN,0,0,0,0.001463,-1.981220,1.970897,0.034791,-2.056067,-1.981083,0.043495,0.030907,0.007809
3.835788,NaN,NaN,NaN,NaN,0,0,0,0.001636,-1.982153,1.971022,0.034742,-2.055502,-1.981152,0.043468,0.030239,0.007603
3.841842,NaN,NaN,NaN,NaN,0,0,0,0.001980,-1.982468,1.971086,0.034650,-2.055283,-1.981175,0.043404,0.030006,0.007511
3.863317,NaN,NaN,NaN,NaN,0,0,0,0.002320,-1.982779,1.971208,0.034568,-2.055071,-1.981221,0.043335,0.029766,0.007374
3.872199,NaN,NaN,NaN,NaN,0,0,0,0.002649,-1.983712,1.971333,0.034501,-2.054442,-1.981273,0.043255,0.029060,0.007240
3.881703,NaN,NaN,NaN,NaN,0,0,0,0.002996,-1.984028,1.971397,0.034415,-2.054224,-1.981300,0.043175,0.028824,0.007172
3.892086,NaN,NaN,NaN,NaN,0,0,0,0.003166,-1.984340,1.971460,0.034377,-2.054011,-1.981329,0.043133,0.028595,0.007107
3.902050,NaN,NaN,NaN,NaN,0,0,0,0.003332,-1.984649,1.971522,0.034343,-2.053805,-1.981358,0.043091,0.028370,0.007046
3.921340,NaN,NaN,NaN,NaN,0,0,0,0.003681,-1.985596,1.971726,0.034248,-2.053129,-1.981454,0.043022,0.027729,0.006874
3.933465,NaN,NaN,NaN,NaN,0,0,0,0.004017,-1.985905,1.971867,0.034167,-2.052917,-1.981514,0.042946,0.027531,0.006767
3.953122,NaN,NaN,NaN,NaN,0,0,0,0.004389,-1.986839,1.972015,0.034064,-2.052222,-1.981570,0.042873,0.026943,0.006660
3.972390,NaN,NaN,NaN,NaN,0,0,0,0.004949,-1.987446,1.972161,0.033935,-2.051762,-1.981615,0.042759,0.026562,0.006550
3.981879,NaN,NaN,NaN,NaN,0,0,0,0.005145,-1.988044,1.972234,0.033895,-2.051298,-1.981631,0.042717,0.026192,0.006493
3.992099,NaN,NaN,NaN,NaN,0,0,0,0.005338,-1.988337,1.972379,0.033859,-2.051075,-1.981665,0.042675,0.026012,0.006390
4.015617,NaN,NaN,NaN,NaN,0,0,0,0.005948,-1.988912,1.972588,0.033767,-2.050618,-1.981729,0.042530,0.025650,0.006214
4.026060,NaN,NaN,NaN,NaN,0,0,0,0.006153,-1.989195,1.972655,0.033743,-2.050384,-1.981752,0.042477,0.025471,0.006157
4.033740,NaN,NaN,NaN,NaN,0,0,0,0.006355,-1.989747,1.972722,0.033721,-2.049933,-1.981777,0.042427,0.025131,0.006092
4.043794,NaN,NaN,NaN,NaN,0,0,0,0.006799,-1.990017,1.972783,0.033641,-2.049673,-1.981804,0.042301,0.024963,0.006020
4.052094,NaN,NaN,NaN,NaN,0,0,0,0.007016,-1.990284,1.972844,0.033607,-2.049420,-1.981830,0.042255,0.024796,0.005947
4.072240,NaN,NaN,NaN,NaN,0,0,0,0.007231,-1.990807,1.973009,0.033576,-2.048933,-1.981924,0.042213,0.024471,0.005733
4.082352,NaN,NaN,NaN,NaN,0,0,0,0.007463,-1.991059,1.973057,0.033528,-2.048676,-1.981961,0.042160,0.024319,0.005653
4.091886,NaN,NaN,NaN,NaN,0,0,0,0.008142,-1.991307,1.973104,0.033411,-2.048426,-1.982000,0.042007,0.024170,0.005585
4.102769,NaN,NaN,NaN,NaN,0,0,0,0.008371,-1.991552,1.973199,0.033361,-2.048183,-1.982083,0.041954,0.024025,0.005421
4.112066,NaN,NaN,NaN,NaN,0,0,0,0.008596,-1.992243,1.973246,0.033315,-2.047457,-1.982127,0.041904,0.023579,0.005329
4.121231,NaN,NaN,NaN,NaN,0,0,0,0.009039,-1.992463,1.973291,0.033234,-2.047222,-1.982171,0.041809,0.023434,0.005241
4.133829,NaN,NaN,NaN,NaN,0,0,0,0.009257,-1.992884,1.973335,0.033199,-2.046766,-1.982216,0.041759,0.023136,0.005157
4.141601,NaN,NaN,NaN,NaN,0,0,0,0.009475,-1.993084,1.973384,0.033135,-2.046545,-1.982268,0.041710,0.022984,0.005047
4.161412,NaN,NaN,NaN,NaN,0,0,0,0.010114,-1.993281,1.973523,0.032967,-2.046330,-1.982423,0.041557,0.022839,0.004704
4.174010,NaN,NaN,NaN,NaN,0,0,0,0.010330,-1.993642,1.973624,0.032881,-2.045914,-1.982520,0.041508,0.022530,0.004433
4.181413,NaN,NaN,NaN,NaN,0,0,0,0.010543,-1.993970,1.973673,0.032800,-2.045518,-1.982569,0.041462,0.022213,0.004303
4.193266,NaN,NaN,NaN,NaN,0,0,0,0.010962,-1.994129,1.973722,0.032648,-2.045328,-1.982618,0.041363,0.022057,0.004177
4.202148,NaN,NaN,NaN,NaN,0,0,0,0.011176,-1.994273,1.973777,0.032545,-2.045147,-1.982665,0.041309,0.021885,0.004044
4.212435,NaN,NaN,NaN,NaN,0,0,0,0.011387,-1.994414,1.973832,0.032445,-2.044971,-1.982712,0.041260,0.021717,0.003933
4.221734,NaN,NaN,NaN,NaN,0,0,0,0.011596,-1.994690,1.973938,0.032350,-2.044635,-1.982809,0.041206,0.021389,0.003727
4.241699,NaN,NaN,NaN,NaN,0,0,0,0.011803,-1.994907,1.974069,0.032259,-2.044347,-1.982915,0.041172,0.021023,0.003506
4.252320,NaN,NaN,NaN,NaN,0,0,0,0.012008,-1.995013,1.974134,0.032135,-2.044210,-1.982968,0.041138,0.020847,0.003403
4.272359,NaN,NaN,NaN,NaN,0,0,0,0.012805,-1.995117,1.974346,0.031638,-2.044079,-1.983125,0.040997,0.020676,0.003109
4.282859,NaN,NaN,NaN,NaN,0,0,0,0.012995,-1.995384,1.974432,0.031492,-2.043700,-1.983176,0.040962,0.020134,0.003017
4.311074,NaN,NaN,NaN,NaN,0,0,0,0.013543,-1.995465,1.974707,0.031041,-2.043581,-1.983323,0.040886,0.019951,0.002750
4.330771,NaN,NaN,NaN,NaN,0,0,0,0.014059,-1.995658,1.974915,0.030550,-2.043209,-1.983413,0.040833,0.019398,0.002575
4.351824,NaN,NaN,NaN,NaN,0,0,0,0.014373,-1.995767,1.975127,0.030183,-2.042970,-1.983492,0.040802,0.019043,0.002357
4.361185,NaN,NaN,NaN,NaN,0,0,0,0.014529,-1.995868,1.975343,0.030006,-2.042587,-1.983561,0.040791,0.018497,0.002140
4.381254,NaN,NaN,NaN,NaN,0,0,0,0.014683,-1.995901,1.975561,0.029834,-2.042347,-1.983616,0.040775,0.018131,0.001930
4.391566,NaN,NaN,NaN,NaN,0,0,0,0.015071,-1.995900,1.975780,0.029206,-2.042118,-1.983658,0.040745,0.017757,0.001728
4.417900,NaN,NaN,NaN,NaN,0,0,0,0.015328,-1.995867,1.975985,0.028811,-2.041890,-1.983688,0.040718,0.017437,0.001514
4.426489,NaN,NaN,NaN,NaN,0,0,0,0.015413,-1.995834,1.976081,0.028573,-2.041775,-1.983696,0.040710,0.017277,0.001411
4.447048,NaN,NaN,NaN,NaN,0,0,0,0.015583,-1.995722,1.976354,0.028112,-2.041452,-1.983729,0.040695,0.016792,0.001137
4.456477,NaN,NaN,NaN,NaN,0,0,0,0.015782,-1.995676,1.976435,0.027390,-2.041350,-1.983743,0.040668,0.016624,0.001060
4.474876,NaN,NaN,NaN,NaN,0,0,0,0.015839,-1.995583,1.976598,0.027149,-2.041159,-1.983775,0.040657,0.016308,0.000927
4.485883,NaN,NaN,NaN,NaN,0,0,0,0.015897,-1.995434,1.976750,0.026912,-2.040965,-1.983824,0.040646,0.015972,0.000801
4.496572,NaN,NaN,NaN,NaN,0,0,0,0.015920,-1.995360,1.976827,0.026651,-2.040874,-1.983849,0.040646,0.015812,0.000744
4.507861,NaN,NaN,NaN,NaN,0,0,0,0.015996,-1.995197,1.976903,0.025898,-2.040686,-1.983875,0.040642,0.015480,0.000687
4.516903,NaN,NaN,NaN,NaN,0,0,0,0.015994,-1.995108,1.977065,0.025643,-2.040589,-1.983947,0.040638,0.015316,0.000595
4.535635,NaN,NaN,NaN,NaN,0,0,0,0.015995,-1.994930,1.977225,0.025148,-2.040408,-1.984020,0.040630,0.014992,0.000507
4.546036,NaN,NaN,NaN,NaN,0,0,0,0.015981,-1.994842,1.977305,0.024660,-2.040324,-1.984057,0.040627,0.014835,0.000465
4.565821,NaN,NaN,NaN,NaN,0,0,0,0.015966,-1.994560,1.977543,0.024417,-2.040014,-1.984187,0.040627,0.014355,0.000412
4.576014,NaN,NaN,NaN,NaN,0,0,0,0.015952,-1.994467,1.977622,0.024179,-2.039919,-1.984231,0.040623,0.014202,0.000397
4.595122,NaN,NaN,NaN,NaN,0,0,0,0.015790,-1.994381,1.977860,0.023200,-2.039806,-1.984359,0.040611,0.014038,0.000397
4.606970,NaN,NaN,NaN,NaN,0,0,0,0.015694,-1.994121,1.977939,0.022733,-2.039492,-1.984403,0.040550,0.013561,0.000401
4.625777,NaN,NaN,NaN,NaN,0,0,0,0.015568,-1.993967,1.978091,0.022270,-2.039285,-1.984494,0.040482,0.013241,0.000427
4.634921,NaN,NaN,NaN,NaN,0,0,0,0.015509,-1.993890,1.978166,0.022045,-2.039188,-1.984541,0.040447,0.013084,0.000443
4.646117,NaN,NaN,NaN,NaN,0,0,0,0.015406,-1.993741,1.978291,0.021810,-2.038994,-1.984626,0.040405,0.012741,0.000481
4.665747,NaN,NaN,NaN,NaN,0,0,0,0.015113,-1.993597,1.978389,0.021130,-2.038808,-1.984705,0.040260,0.012375,0.000530
4.674721,NaN,NaN,NaN,NaN,0,0,0,0.015022,-1.993525,1.978472,0.020912,-2.038721,-1.984772,0.040203,0.012199,0.000572
4.685924,NaN,NaN,NaN,NaN,0,0,0,0.014887,-1.993401,1.978504,0.020677,-2.038546,-1.984801,0.040138,0.011848,0.000591
4.695039,NaN,NaN,NaN,NaN,0,0,0,0.014755,-1.993338,1.978537,0.020447,-2.038464,-1.984831,0.040077,0.011681,0.000610
4.706626,NaN,NaN,NaN,NaN,0,0,0,0.014501,-1.993276,1.978575,0.020001,-2.038386,-1.984884,0.039951,0.011501,0.000664
4.716208,NaN,NaN,NaN,NaN,0,0,0,0.014331,-1.993221,1.978580,0.019757,-2.038298,-1.984909,0.039883,0.011337,0.000690
4.735375,NaN,NaN,NaN,NaN,0,0,0,0.014002,-1.993056,1.978593,0.019284,-2.038054,-1.984960,0.039742,0.010853,0.000748
4.745789,NaN,NaN,NaN,NaN,0,0,0,0.013644,-1.993007,1.978579,0.018801,-2.037990,-1.984982,0.039593,0.010700,0.000763
4.755392,NaN,NaN,NaN,NaN,0,0,0,0.013449,-1.992910,1.978555,0.018552,-2.037872,-1.985029,0.039516,0.010403,0.000793
4.766083,NaN,NaN,NaN,NaN,0,0,0,0.013258,-1.992862,1.978545,0.018308,-2.037817,-1.985054,0.039436,0.010265,0.000809
4.788834,NaN,NaN,NaN,NaN,0,0,0,0.012636,-1.992772,1.978502,0.017567,-2.037739,-1.985088,0.039204,0.009991,0.000824
4.795676,NaN,NaN,NaN,NaN,0,0,0,0.012425,-1.992727,1.978489,0.017324,-2.037704,-1.985102,0.039116,0.009857,0.000832
4.817508,NaN,NaN,NaN,NaN,0,0,0,0.011763,-1.992610,1.978456,0.016587,-2.037617,-1.985108,0.038857,0.009472,0.000839
4.825920,NaN,NaN,NaN,NaN,0,0,0,0.011542,-1.992581,1.978435,0.016344,-2.037595,-1.985102,0.038773,0.009350,0.000835
4.846432,NaN,NaN,NaN,NaN,0,0,0,0.011325,-1.992504,1.978370,0.016105,-2.037535,-1.985065,0.038685,0.008999,0.000839
4.867015,NaN,NaN,NaN,NaN,0,0,0,0.010374,-1.992446,1.978319,0.015153,-2.037482,-1.985014,0.038246,0.008671,0.000843
4.875809,NaN,NaN,NaN,NaN,0,0,0,0.010101,-1.992409,1.978295,0.014924,-2.037444,-1.984990,0.038128,0.008560,0.000847
4.885878,NaN,NaN,NaN,NaN,0,0,0,0.009833,-1.992371,1.978229,0.014697,-2.037408,-1.984912,0.038006,0.008465,0.000854
4.907249,NaN,NaN,NaN,NaN,0,0,0,0.009003,-1.992335,1.978166,0.014038,-2.037375,-1.984837,0.037651,0.008369,0.000866
4.916354,NaN,NaN,NaN,NaN,0,0,0,0.008703,-1.992256,1.978075,0.013823,-2.037289,-1.984717,0.037529,0.008190,0.000858
4.925684,NaN,NaN,NaN,NaN,0,0,0,0.008407,-1.992172,1.978032,0.013613,-2.037186,-1.984660,0.037407,0.008026,0.000858
4.935247,NaN,NaN,NaN,NaN,0,0,0,0.008117,-1.992131,1.977990,0.013405,-2.037138,-1.984604,0.037289,0.007946,0.000858
